47	17	WALKING_UPSTAIRS	0.2526048	-0.022864561	-0.12129044	-0.062952754	-0.013172101	-0.23022095	0.8535306	-0.284153753	-0.298171464	-0.9494604	-0.9159735	-0.9301598	0.07680442	3.083565e-02	7.595338e-03	-0.292665827	-0.349791873	-0.65743084	-0.0304250571	-0.054845594	0.0560931358	-0.4965627	-0.493044125	-0.23440235	-0.14265540	-0.04144963	-0.022348209	-0.60604434	-0.67672285	-0.610586202	-0.0128062277	-0.10287773	-0.0128062277	-0.10287773	-0.357233898	-0.39091245	-0.235191249	-0.44083726	-0.63736749	-0.68231163	-0.13975222	-0.117519736	-0.39992349	-0.035538117	-0.025278174	-0.20481571	-5.292345e-01	-0.1566943746	-0.2583213941	-0.360272226	-0.377051929	-0.63301771	-0.287219038	-0.365114264	-0.680325771	-0.57604400	-4.740560e-01	-0.552822976	-0.41622302	-0.52143542	-0.32427371	-0.5244684	-0.48115412	-0.27789147	-0.230933831	-0.210551597	-0.3491785713	-0.150305643	-0.2173931706	-0.1844085150	-0.3602998531	-0.43738311	-0.0890136151	-0.5040669569	-0.49644458	-0.1035208903	-0.66900876	-0.72415574	0.0865541720
48	18	WALKING_UPSTAIRS	0.2654012	-0.022206068	-0.11265589	-0.380168287	-0.211155120	-0.31437339	0.8833303	-0.316619946	-0.106112549	-0.9617388	-0.9420569	-0.9078397	0.08124020	2.116547e-02	9.358966e-03	-0.563202135	-0.567940639	-0.76082991	-0.0470683915	-0.052613382	0.0906736478	-0.5938415	-0.507297003	-0.43392221	-0.08999530	-0.05274726	-0.069253621	-0.76068903	-0.82887217	-0.718951758	-0.2791463128	-0.37184157	-0.2791463128	-0.37184157	-0.601463948	-0.57933032	-0.369108600	-0.52805813	-0.78165269	-0.83552513	-0.46509726	-0.363450743	-0.52272838	-0.350639841	-0.190550638	-0.26957139	-5.175968e-01	-0.2494486493	-0.4068852862	-0.589410590	-0.579650286	-0.73614927	-0.575331252	-0.585531433	-0.784728430	-0.44208938	-4.660431e-01	-0.512443088	-0.59232371	-0.64981727	-0.50436410	-0.6007113	-0.44342984	-0.46602243	-0.304205041	-0.502729413	-0.3223330664	-0.436561064	-0.4362189334	-0.2186155282	-0.5744813966	-0.58792608	-0.0290342555	-0.6540290893	-0.53304464	-0.3381257768	-0.82619316	-0.86091099	0.0772586583
49	19	WALKING_UPSTAIRS	0.2421188	-0.030398662	-0.15105461	-0.128742095	0.176349923	-0.19046855	0.8294284	-0.387100709	-0.221008763	-0.9164960	-0.9010449	-0.8369357	0.08315451	5.681859e-02	3.166820e-02	-0.174279056	-0.012886548	-0.44428223	0.0388537088	-0.134514321	-0.0002332482	-0.4068000	-0.172633224	-0.11011717	-0.10180630	-0.03462885	-0.053354588	-0.23937641	-0.49212222	-0.375414983	0.0173811935	-0.17766683	0.0173811935	-0.17766683	-0.114189606	-0.28406069	-0.061615771	-0.26440144	-0.37279053	-0.50740029	-0.15687949	0.111818164	-0.21964447	-0.119934775	0.132557581	-0.23998070	-3.441017e-01	0.0197674162	0.0488512924	-0.205322646	-0.073928372	-0.38065712	-0.217265178	-0.013169588	-0.507716206	-0.27394274	-3.643480e-01	-0.187567271	-0.19448551	-0.22542182	-0.06612935	-0.4775147	-0.14992516	-0.20749812	0.011172855	-0.191499706	-0.1520295249	-0.079628763	-0.3682534990	0.1670048043	-0.1873913170	-0.43467125	0.2968513473	-0.2888402678	-0.37713275	0.0750700310	-0.47718391	-0.58828966	0.2603464414
50	20	WALKING_UPSTAIRS	0.2520983	-0.028225805	-0.12102395	-0.116088676	0.152196328	-0.22924946	0.7770957	-0.479894843	-0.130117635	-0.9314050	-0.9245944	-0.9040641	0.08364513	6.599826e-03	-2.454210e-02	-0.185695388	-0.260789712	-0.51364121	0.0659193259	-0.174650965	0.0587019418	-0.4927012	-0.104722161	0.18411933	-0.14838917	-0.01898163	-0.051898545	-0.47110768	-0.39398862	-0.253867090	0.0087250246	-0.19826972	0.0087250246	-0.19826972	-0.255611242	-0.23944437	0.022330254	-0.25392999	-0.37192842	-0.45539607	-0.14043907	-0.029383244	-0.31843152	-0.108444760	0.164546750	-0.24243897	-4.484923e-01	-0.1556620863	-0.1090836160	-0.256162265	-0.312161099	-0.49275590	-0.187090779	-0.255008282	-0.533201713	-0.47500150	-5.534073e-01	-0.448063673	-0.37268435	-0.16234139	0.11507664	-0.5320217	-0.07904672	0.09547683	-0.157268646	-0.260134952	-0.2683677381	-0.205009295	-0.3202410123	0.0274686447	-0.2150140316	-0.28045003	-0.0202231093	-0.2866277168	-0.36094834	0.0046112734	-0.45039345	-0.50282154	0.1190291967
51	21	WALKING_UPSTAIRS	0.2651945	-0.023721870	-0.12541427	-0.240808282	0.109787469	-0.21970793	0.7811772	-0.432309617	-0.309735039	-0.9409116	-0.9415236	-0.9327163	0.10403422	-1.562901e-02	-3.601155e-02	-0.424052015	-0.203209666	-0.56205235	0.0626086889	-0.155622431	-0.0054682976	-0.5319094	-0.463136841	0.05171554	-0.14435149	-0.01320228	-0.006940664	-0.57354184	-0.60446960	-0.564149245	-0.0810453188	-0.27847428	-0.0810453188	-0.27847428	-0.355047694	-0.40418388	-0.168982721	-0.42023600	-0.57793564	-0.64772342	-0.31916934	0.022159866	-0.32171297	-0.213184048	0.082343428	-0.22716417	-4.179906e-01	-0.0961003618	-0.1364310408	-0.436839580	-0.205067301	-0.51981517	-0.462972849	-0.261261053	-0.603127367	-0.26781708	-2.978308e-01	-0.395904944	-0.44697401	-0.44669158	-0.15576235	-0.5609680	-0.47829964	0.01309164	-0.144902650	-0.101887933	-0.3604495900	-0.257894449	-0.4033576117	0.0293348388	-0.3554437066	-0.47772185	0.1679015349	-0.4753698868	-0.48340710	-0.0184299309	-0.62891575	-0.70098041	0.2081559341
52	22	WALKING_UPSTAIRS	0.2483915	-0.026862256	-0.11755086	0.083573864	0.250067524	-0.10961322	0.8894544	-0.336826910	-0.095797899	-0.9406338	-0.9416202	-0.9131536	0.08771722	3.670830e-02	-3.361697e-02	-0.008539927	-0.057578454	-0.47170330	0.1349788079	-0.181458414	0.0157359245	-0.3014917	-0.489417909	-0.15775806	-0.14845008	-0.03813126	-0.067457055	-0.39669922	-0.70425541	-0.515697759	0.2102826083	-0.15875747	0.2102826083	-0.15875747	-0.095784034	-0.08765016	-0.128031924	-0.20255818	-0.56811187	-0.67563302	-0.05539965	0.130686539	-0.22801995	0.132048813	0.230058772	-0.11675334	-2.139683e-01	-0.0343404000	-0.0330889779	-0.038244979	-0.075182928	-0.41444888	-0.067797852	-0.106099614	-0.528567803	0.04660719	-2.704977e-01	-0.161561379	-0.19545699	-0.52394375	-0.19931307	-0.3381398	-0.47388207	-0.22243179	-0.203542111	-0.170789279	-0.1474291369	-0.086690512	-0.3341262214	0.2937447700	-0.0458020362	-0.15129984	0.1875593630	-0.3699020000	-0.23402303	-0.2248916036	-0.66799600	-0.70987053	0.2635271834
53	23	WALKING_UPSTAIRS	0.2499952	-0.032384403	-0.12689062	-0.243887819	0.044843579	0.10080119	0.8434388	-0.214481808	-0.355934450	-0.9333445	-0.9104746	-0.9020659	0.07236500	3.998629e-02	1.592342e-02	-0.365398623	-0.328225031	-0.40809402	0.0957940246	-0.111564389	-0.0325557522	-0.5506646	-0.293681861	-0.03173012	-0.10991309	-0.05239438	-0.092499853	-0.54831888	-0.49351412	-0.543765426	-0.0117536874	-0.27189371	-0.0117536874	-0.27189371	-0.311143885	-0.36270885	-0.156527149	-0.36673299	-0.50436715	-0.55127519	-0.27260569	-0.076977394	-0.07057749	-0.234309548	0.038059741	0.10450876	-4.169504e-01	-0.1880684138	-0.2035071482	-0.365642513	-0.326236288	-0.34660524	-0.424877553	-0.380894443	-0.468956384	-0.27870788	-3.573198e-01	-0.443171315	-0.43023923	-0.29044741	-0.16300129	-0.5904308	-0.30161998	-0.08225211	-0.088703053	-0.136461408	-0.4134524160	-0.231382662	-0.4100476433	-0.0111619282	-0.3029680648	-0.45432484	0.1482818806	-0.3803882922	-0.47049158	0.0792232972	-0.51871565	-0.63265946	0.2337700595
54	24	WALKING_UPSTAIRS	0.2698811	-0.025197943	-0.11424861	-0.344399351	-0.116804489	-0.25560101	0.9063695	-0.237498409	-0.227134869	-0.9621906	-0.9166908	-0.9349529	0.08623101	-1.508160e-02	-1.323537e-02	-0.498764672	-0.515220752	-0.52380726	0.0883163772	-0.105932947	0.0248290703	-0.5774264	-0.568534125	-0.27459628	-0.14680085	-0.03173506	-0.049842723	-0.64048954	-0.64664437	-0.648975331	-0.2264028220	-0.30685447	-0.2264028220	-0.30685447	-0.488487621	-0.44106869	-0.334435840	-0.50392906	-0.65875163	-0.63818035	-0.39579055	-0.252412542	-0.31279221	-0.326165553	-0.107787679	-0.28314344	-5.024633e-01	-0.2717136466	-0.0999242115	-0.515644617	-0.527604244	-0.48339099	-0.527104719	-0.535843319	-0.562727123	-0.39283127	-5.088767e-01	-0.426530075	-0.50318868	-0.54662098	-0.37218291	-0.6029455	-0.58617782	-0.31199641	-0.187707848	-0.067744122	-0.3435696791	-0.322300989	-0.4062833776	-0.1137270648	-0.4298007788	-0.45964780	0.0077672679	-0.5646649947	-0.54907099	-0.0612402085	-0.64611467	-0.65387695	0.0122259033
55	25	WALKING_UPSTAIRS	0.2779954	-0.026986352	-0.12621044	-0.459775646	-0.223086809	-0.29652398	0.9276932	-0.217641282	0.108230987	-0.9508785	-0.9317583	-0.8827224	0.07400414	9.255140e-03	-1.169068e-02	-0.663642746	-0.627131236	-0.81245837	0.0556121923	-0.109437658	0.0996227386	-0.4890118	-0.433673384	-0.56419561	-0.12648116	-0.02814530	-0.054045222	-0.69385490	-0.83969914	-0.746268283	-0.3057721991	-0.48000665	-0.3057721991	-0.48000665	-0.679160844	-0.67451306	-0.318634700	-0.38775412	-0.77710603	-0.82488330	-0.52164984	-0.380150805	-0.54293183	-0.437975787	-0.199988429	-0.23729674	-5.933674e-01	-0.3795184551	-0.4635119841	-0.668208156	-0.640849425	-0.79326697	-0.690213626	-0.638086010	-0.830526637	-0.41029411	-6.019714e-01	-0.612389228	-0.47614500	-0.61857991	-0.57516972	-0.5001198	-0.34936269	-0.60111261	-0.380037334	-0.549103239	-0.2549712445	-0.527907562	-0.5361202932	-0.2732615791	-0.6547951106	-0.70343369	0.0278971844	-0.5671534698	-0.38661299	-0.4145319925	-0.82240391	-0.84106101	-0.0511617273
56	26	WALKING_UPSTAIRS	0.2726914	-0.028163380	-0.12194346	-0.169006952	-0.049172630	-0.40459694	0.9420953	-0.246169656	-0.001993106	-0.9620114	-0.9378582	-0.9296368	0.07556453	2.091717e-03	-1.170893e-02	-0.290879966	-0.399771474	-0.67799559	-0.0247950826	-0.065760180	0.0721458973	-0.5502744	-0.603097111	-0.30908805	-0.09755902	-0.03862441	-0.059555839	-0.51582942	-0.72521029	-0.556390218	-0.1428744994	-0.15070711	-0.1428744994	-0.15070711	-0.404463896	-0.33453134	-0.344427048	-0.51403241	-0.64809985	-0.66182966	-0.24282076	-0.185528313	-0.49950276	-0.142843838	-0.043947307	-0.40090226	-3.843939e-01	-0.2313589591	-0.1890885868	-0.304540556	-0.419344696	-0.63974126	-0.342075432	-0.420055781	-0.715726894	-0.22251391	-4.776766e-01	-0.378521915	-0.42768657	-0.61711254	-0.34270393	-0.5908123	-0.59823664	-0.36205218	-0.069301713	-0.095641703	-0.2165007201	-0.167566383	-0.2742262273	-0.0172240386	-0.2949704709	-0.39371535	0.0571545020	-0.5560847782	-0.56963200	-0.0255131300	-0.67358066	-0.66984629	-0.0512559512
57	27	WALKING_UPSTAIRS	0.2657703	-0.020095332	-0.12353044	-0.295439547	-0.095010408	-0.23070788	0.8680003	-0.229278660	-0.294642640	-0.9564339	-0.9477134	-0.9266754	0.07347635	-1.402294e-02	6.746791e-03	-0.468066189	-0.426833499	-0.63372294	-0.0940344887	0.002124994	0.1401298558	-0.5624610	-0.587966801	-0.16996079	-0.09375187	-0.05092352	-0.062901372	-0.69577495	-0.71114844	-0.676876469	-0.1605893560	-0.37994879	-0.1605893560	-0.37994879	-0.479067422	-0.46461057	-0.286145720	-0.50177543	-0.69989509	-0.72467117	-0.41760740	-0.249688518	-0.41888640	-0.253504066	-0.079405982	-0.19733887	-4.654258e-01	-0.1813564063	-0.2615504010	-0.503113856	-0.442465613	-0.60854424	-0.478923373	-0.450116431	-0.657139421	-0.36164836	-3.726718e-01	-0.454277803	-0.54436923	-0.59409258	-0.40052846	-0.5742543	-0.58786947	-0.18350870	-0.238720732	-0.125411021	-0.4301025129	-0.393928937	-0.4687077345	-0.0126842500	-0.4607702778	-0.47301156	0.1162873717	-0.6076677302	-0.52333598	-0.1281161243	-0.71917980	-0.75171431	0.1848599872
58	28	WALKING_UPSTAIRS	0.2620058	-0.027944394	-0.12151403	-0.242062430	-0.146753877	-0.28598691	0.8545082	-0.333223997	-0.265207858	-0.9446978	-0.9276411	-0.9005140	0.07068319	2.229854e-02	7.490817e-03	-0.312671656	-0.331602407	-0.63748894	-0.1293629708	0.021225096	0.1037209877	-0.5188182	-0.479319521	-0.18930681	-0.08056806	-0.04925521	-0.075261044	-0.49428291	-0.69057110	-0.603568264	-0.1862405040	-0.21192867	-0.1862405040	-0.21192867	-0.388086248	-0.32536234	-0.263415283	-0.47692334	-0.62027980	-0.67013212	-0.26610134	-0.190589069	-0.40173294	-0.233726644	-0.178554981	-0.28168516	-3.789819e-01	-0.0852282261	-0.1926573925	-0.318866730	-0.358009373	-0.58781357	-0.370273680	-0.349026568	-0.687907634	-0.23207454	-3.627510e-01	-0.307201518	-0.40363628	-0.52206650	-0.31821100	-0.5563834	-0.45998932	-0.22624338	-0.115729101	-0.251074231	-0.3032545165	-0.213519365	-0.3346261688	0.0202047637	-0.2944334157	-0.37449591	0.1723259277	-0.5348354096	-0.52818702	-0.0526395586	-0.66250582	-0.70485276	0.0991311625
59	29	WALKING_UPSTAIRS	0.2654231	-0.029946531	-0.11800059	-0.086771557	-0.122128288	0.09954435	0.9292590	-0.227120125	0.044378601	-0.9541890	-0.9230078	-0.8588495	0.10634519	-6.890192e-04	-2.907139e-02	-0.182365815	-0.388624196	-0.67876377	0.0931989463	-0.152328112	0.0854318123	-0.3239047	0.046110305	-0.37481514	-0.13042907	-0.05110351	-0.068093878	-0.47493261	-0.73422519	-0.558417024	0.0083436027	-0.04146961	0.0083436027	-0.04146961	-0.344324833	-0.25448518	0.043962768	-0.08004762	-0.61734080	-0.71284632	-0.10979348	-0.196011504	-0.32048788	-0.079062531	-0.141258067	0.20305784	-4.382577e-01	-0.1319720127	-0.5127614057	-0.225067771	-0.408886606	-0.64619859	-0.211385398	-0.408648947	-0.710116592	-0.37978933	-4.442487e-01	-0.514054756	-0.26051929	-0.39404534	-0.34170013	-0.3503382	0.23434678	-0.44415306	-0.291046727	-0.666814815	-0.2018148009	-0.108306403	-0.1559937559	-0.1450776409	-0.2391080467	-0.28058356	-0.0016431447	-0.3572138970	-0.07433147	-0.3998922747	-0.69745455	-0.75646419	0.0535852933
60	30	WALKING_UPSTAIRS	0.2714156	-0.025331170	-0.12469749	-0.350504475	-0.127311158	0.02494680	0.9318298	-0.226647292	-0.022140110	-0.9540336	-0.9149339	-0.8624028	0.05798404	-3.587192e-03	1.615062e-02	-0.535420203	-0.587214543	-0.76194203	-0.0035597458	-0.077960646	0.0814699303	-0.4938375	-0.084048151	-0.21157358	-0.10841426	-0.01411134	-0.036415784	-0.74274953	-0.74333696	-0.665150619	-0.1376278572	-0.32741082	-0.1376278572	-0.32741082	-0.596600100	-0.56183771	-0.113608367	-0.16929353	-0.71878026	-0.77443910	-0.42040283	-0.297813769	-0.36751984	-0.326260358	-0.104299180	0.12144741	-5.902615e-01	-0.3338216970	-0.5122483931	-0.550678420	-0.592919441	-0.73780388	-0.561565207	-0.610826602	-0.784753880	-0.44369633	-5.367438e-01	-0.626167597	-0.48803900	-0.36605843	-0.31893700	-0.5034842	0.04495455	-0.25342707	-0.336954241	-0.642703958	-0.4836832708	-0.400588354	-0.3945080808	-0.3123380302	-0.5497848906	-0.58087813	-0.0484762641	-0.4491507351	-0.15147228	-0.4566386709	-0.77397445	-0.79134943	-0.0714398679
61	1	WALKING_DOWNSTAIRS	0.2891883	-0.009918505	-0.10756619	0.030035338	-0.031935943	-0.23043421	0.9318744	-0.266610339	-0.062119959	-0.9505598	-0.9370187	-0.8959397	0.05415532	2.965045e-02	-1.097197e-02	-0.012283861	-0.101601391	-0.34573503	-0.0350781903	-0.090937129	0.0900850142	-0.4580305	-0.126349195	-0.12470245	-0.07395920	-0.04399028	-0.027046106	-0.48702734	-0.23882483	-0.268761480	0.0271882914	0.01988435	0.0271882914	0.01988435	-0.089447481	-0.02578772	-0.075741254	-0.22572437	-0.29546384	-0.30651065	0.03822918	0.001549908	-0.22557447	0.024330839	-0.112963740	-0.29792789	-3.073952e-01	0.0632200839	0.2943227008	-0.027663868	-0.128667158	-0.28833474	-0.086327897	-0.134580009	-0.401721464	-0.25316434	-3.375897e-01	0.009372239	-0.35244963	-0.05570225	-0.03186943	-0.4954225	-0.18141473	-0.23844357	-0.100453729	0.082551149	-0.0756762068	0.096584534	-0.1865303011	0.1191871428	0.0262184949	-0.10405226	0.0764915474	-0.1857202857	-0.39835039	0.3496138955	-0.28196336	-0.39191988	0.1900007062
62	2	WALKING_DOWNSTAIRS	0.2776153	-0.022661416	-0.11681294	0.046366681	0.262881789	-0.10283791	0.8618313	-0.325780101	-0.043889016	-0.9403618	-0.9400685	-0.9314383	0.11004062	-3.279591e-03	-2.093517e-02	0.147249143	0.126828015	-0.34012202	-0.1159473529	-0.004823292	0.0971738089	-0.3207892	-0.415739145	-0.27941839	-0.05810385	-0.04214703	-0.071022982	-0.24394059	-0.46939670	-0.218266319	0.0899511205	0.21558633	0.0899511205	0.21558633	0.005655163	0.22961719	-0.162188587	-0.27484411	-0.41087267	-0.34318788	0.11284116	0.278345042	-0.13129077	0.016104620	0.171973973	-0.16203289	-2.737116e-01	0.0119309606	0.0903678547	0.138120681	0.096209161	-0.27149872	0.049959062	0.080833349	-0.408227423	-0.14389815	-3.575145e-01	-0.234703932	-0.14577597	-0.36191382	-0.08749447	-0.3794367	-0.45873275	-0.42298767	-0.037529802	0.077089456	0.1367749584	0.293424827	-0.0214787882	0.0938321298	0.2222474096	0.22748073	0.0188355111	-0.3208385436	-0.37257676	0.1039712417	-0.38017531	-0.34369899	-0.0512479641
63	3	WALKING_DOWNSTAIRS	0.2924235	-0.019355408	-0.11613984	-0.057410048	-0.033150372	-0.36224025	0.9390578	-0.228829214	-0.102352758	-0.9500611	-0.9460946	-0.8999439	0.07256893	1.097078e-02	-2.027280e-03	-0.085801004	-0.111439195	-0.57173524	-0.1315732765	-0.013935804	0.1238267384	-0.2616534	-0.546740388	-0.44230777	-0.07787017	-0.03915679	-0.041619313	-0.28568316	-0.68094734	-0.374605412	-0.0628126118	-0.04113401	-0.0628126118	-0.04113401	-0.205239247	-0.09263245	-0.215294501	-0.24579470	-0.50856758	-0.58391921	-0.04217069	-0.007700483	-0.40445241	-0.065441719	-0.109722354	-0.38972303	-3.258637e-01	0.0529065241	-0.0566003045	-0.090670713	-0.135938543	-0.52905945	-0.165442899	-0.147728240	-0.613525074	-0.22959943	-3.560233e-01	-0.274421716	-0.12906657	-0.54269416	-0.30286646	-0.3086303	-0.55309454	-0.54816431	-0.159888621	-0.109972458	0.0910072842	0.028941320	-0.2338494221	0.0439616686	-0.0494779773	-0.15910229	0.0434967841	-0.3323766294	-0.32244083	-0.0516699550	-0.57627720	-0.62491082	0.0654444361
64	4	WALKING_DOWNSTAIRS	0.2799653	-0.009802009	-0.10677752	0.011193550	-0.218598325	-0.47918598	0.9477319	-0.062085277	0.148714809	-0.9552589	-0.9320660	-0.9377538	0.09718627	5.637802e-03	-7.291378e-03	-0.145759709	-0.146242295	-0.62664699	-0.1028388225	-0.070402595	0.0592639495	-0.3702447	-0.699453537	-0.49848080	-0.09212827	-0.03484349	-0.049283644	-0.39599549	-0.81685824	-0.325780074	-0.0491616727	-0.08195590	-0.0491616727	-0.08195590	-0.228851414	-0.21685892	-0.346606293	-0.38057263	-0.59284301	-0.63707954	-0.07223923	-0.129606639	-0.49468345	0.039009826	-0.322531318	-0.51269430	-3.422857e-01	0.2135817450	0.0478375670	-0.161632908	-0.172941629	-0.58391737	-0.208250062	-0.177202094	-0.668867334	-0.17911518	-1.812932e-01	-0.169702261	-0.24029889	-0.71754584	-0.31830648	-0.4149190	-0.69151837	-0.62165847	-0.127145377	-0.185485631	0.3770740968	-0.019074335	-0.2636440303	0.1010781709	-0.1752952866	-0.28042678	0.0926236938	-0.4292133696	-0.45767409	0.0600292046	-0.62175246	-0.68547093	0.1444369257
65	5	WALKING_DOWNSTAIRS	0.2935439	-0.008501075	-0.10031993	0.275046110	0.090763076	-0.32589144	0.9566494	-0.060757832	0.021677791	-0.9504909	-0.9123634	-0.9271927	0.10965060	1.376182e-02	2.133977e-02	0.032241550	0.047361231	-0.52265164	-0.0682945699	-0.070780600	0.0806559990	-0.4606468	-0.409134149	-0.22786904	-0.11014901	-0.07082966	-0.039965694	-0.41130222	-0.51459149	-0.034421747	0.2111388536	0.20542238	0.2111388536	0.20542238	-0.063752856	-0.02925705	-0.218029835	-0.36067831	-0.39719562	-0.45030321	0.09843201	0.079228069	-0.37474009	0.336554725	0.026826988	-0.35339785	-4.535245e-01	0.0363662394	-0.0043722037	-0.036801215	-0.056803296	-0.49197995	0.011055933	0.090172010	-0.551178075	-0.35091162	-4.709947e-01	-0.303523361	-0.29534510	-0.38248308	-0.03417503	-0.5149409	-0.43155278	-0.37470519	-0.008922866	-0.007642421	0.2115558070	0.155742169	0.0428533623	-0.0137055065	0.0091839426	-0.08973570	0.1109680648	-0.3493384147	-0.48414127	0.2046337575	-0.45369725	-0.48712842	0.0723815085
66	6	WALKING_DOWNSTAIRS	0.2770453	-0.019536840	-0.10720936	0.383681640	0.360164959	-0.32020423	0.9285315	-0.214046334	-0.003079817	-0.9544063	-0.9335776	-0.9343788	0.10368134	9.876858e-03	-9.324706e-03	0.165271071	0.276544030	-0.33681732	-0.0960837438	-0.034178221	0.0870012595	-0.1983039	-0.189229570	-0.09407979	-0.02564522	-0.07680899	-0.037222865	0.03933880	-0.19350841	0.193206499	0.3337547315	0.37361191	0.3337547315	0.37361191	0.103845072	0.20950217	0.014267782	-0.04262768	-0.08293669	-0.11122842	0.32830851	0.339771174	-0.27760259	0.403369767	0.283247838	-0.40601431	-4.116493e-01	0.0219111782	0.3062531664	0.136554991	0.137202452	-0.28308621	0.088651510	0.341242393	-0.389057047	-0.31575769	-4.843437e-01	-0.034825425	0.06337161	-0.13032747	0.15284525	-0.2867249	-0.23547098	-0.27566726	0.001504466	0.151125875	0.3029636429	0.395958035	0.1446227571	0.1064794823	0.2438342588	0.15480886	-0.0016065950	-0.0143735434	-0.24235386	0.2306930285	-0.13270538	-0.14573355	0.0369462966
67	7	WALKING_DOWNSTAIRS	0.2803071	-0.016633237	-0.09693831	0.066081560	-0.138179073	-0.06364024	0.9306236	-0.129871673	-0.154935539	-0.9648760	-0.9526787	-0.9287565	0.09689262	-1.910611e-02	-1.603904e-02	0.028503393	-0.296279675	-0.34710776	-0.1054096130	-0.049717461	0.1168947690	-0.4077441	-0.292626136	-0.40105142	-0.05972735	-0.03819043	-0.078946934	-0.51073102	-0.29952021	-0.425200372	0.0198795286	0.21454403	0.0198795286	0.21454403	-0.170319619	0.09018363	-0.188740819	-0.25975160	-0.39922996	-0.29477868	0.04434283	-0.145302311	-0.13921622	0.073011080	-0.190187141	-0.10012149	-3.656505e-01	-0.0314736616	0.0824424244	-0.030522669	-0.316236510	-0.29649490	-0.004262891	-0.324378560	-0.397774503	-0.33362729	-4.141963e-01	-0.382024152	-0.33930147	-0.21444307	-0.29960027	-0.4327310	-0.35171774	-0.49512005	-0.219867702	0.200566271	0.0076371946	0.218911066	0.0214440977	0.0038029811	0.0673898861	0.10785684	-0.0373844402	-0.2550450574	-0.39690965	0.2352009265	-0.28909668	-0.35354470	0.0819463660
68	8	WALKING_DOWNSTAIRS	0.2834841	-0.021105867	-0.10759814	0.024139347	0.343826273	0.13371704	0.9140235	-0.187610243	-0.141817935	-0.9457666	-0.9415809	-0.8971900	0.11893809	-3.801938e-02	-3.943562e-02	0.250143725	0.288140719	-0.01351363	-0.1211896260	-0.050076017	0.1141438552	-0.2584309	0.024313121	-0.12956524	-0.03492835	-0.05349697	-0.086790330	-0.26788790	-0.07045265	-0.189604443	0.1765993118	0.13133787	0.1765993118	0.13133787	0.262628490	0.25340826	0.099342974	-0.04662919	-0.12618914	-0.15748487	0.13659020	0.388412780	0.15958976	-0.026046326	0.232184078	0.02149148	-2.007579e-01	0.0511555478	0.2230784896	0.214841403	0.220639688	0.05860969	0.172658982	0.273943792	-0.084667419	-0.17099790	-3.376510e-01	-0.180391339	-0.13074045	0.11609088	0.02774981	-0.3027351	-0.04613563	-0.26825341	-0.177172959	0.071679424	-0.0051304019	0.301626757	-0.1561410936	0.2291445696	0.3315284599	0.13473473	0.1814225360	-0.0003627297	-0.25559031	0.2676759829	-0.12517959	-0.26298447	0.2428436187
69	9	WALKING_DOWNSTAIRS	0.2959234	-0.020399427	-0.09102788	0.213392271	-0.208310706	-0.00771530	0.9384178	-0.035230465	-0.082276175	-0.9521412	-0.9363066	-0.8766413	0.13019304	-2.068660e-02	2.625689e-03	0.017623342	-0.309442473	-0.35951336	-0.0916383011	-0.071259884	0.1168044007	-0.3964292	-0.340765233	-0.27968515	-0.09459120	-0.05976083	-0.067808060	-0.50966931	-0.44860245	-0.417239551	0.1458863579	0.26512013	0.1458863579	0.26512013	-0.162376089	0.03990782	-0.168921401	-0.32233146	-0.46902843	-0.45585543	0.10312851	-0.183120455	-0.10370582	0.250488759	-0.273561385	-0.03494949	-4.406339e-01	0.0625058244	-0.0424266602	-0.064535434	-0.313643042	-0.29367779	0.009382243	-0.355981821	-0.425377408	-0.43402213	-2.320428e-01	-0.330318262	-0.32504289	-0.31251220	-0.25068659	-0.4235588	-0.36428257	-0.35656147	-0.165224232	-0.003516971	-0.1151919925	0.222203941	0.0888671674	-0.0498273899	0.0071687788	0.07055261	-0.0824504600	-0.3475402267	-0.42417074	0.0656782202	-0.46317205	-0.48515891	0.1320210146
70	10	WALKING_DOWNSTAIRS	0.2904016	-0.020005077	-0.11084860	0.295733548	0.004079154	-0.18355756	0.9398074	-0.064616077	0.041871541	-0.9392676	-0.9370038	-0.9020852	0.10095939	1.078249e-02	1.526172e-04	0.223275806	-0.105020356	-0.31818842	-0.1248395943	-0.106742539	0.0724433686	-0.3047454	-0.311407525	-0.03530218	-0.06437640	-0.04893781	-0.072041311	-0.41698614	-0.47165098	-0.227137390	0.2508437694	0.15699821	0.2508437694	0.15699821	0.050701023	0.11087723	-0.023846804	-0.28038285	-0.40185431	-0.49410576	0.21566527	0.009046604	-0.15772836	0.324957743	-0.063333772	-0.26868617	-3.216791e-01	0.0667192523	0.2570673144	0.181419131	-0.119504296	-0.24067904	0.156912679	-0.153355803	-0.396147930	-0.23677978	-2.977630e-01	0.018982166	-0.21435028	-0.27249571	0.03913668	-0.3395144	-0.34323700	-0.15039164	-0.177215652	-0.005559587	-0.0448928718	0.220115703	-0.0616742841	0.1644288292	0.1569780471	0.03802667	0.1252059535	-0.3123475103	-0.38778010	0.0774362596	-0.48419648	-0.54498852	0.1787731170
